internal_g6p_c,internal_pep_c,internal_pyr_c,internal_EIIglc,internal_LacY,internal_lcts_p,external_glc__D_e,external_lcts_e,fluxes_EX_glc__D_e,fluxes_EX_lcts_e,global_volume,global_width,global_length,global_surface_area,time
64.12638495949827,-63.94638495949826,64.12638495949827,0.0018,0.0,0.0,2.1941294842799324,10.0,0.07428341928177877,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,708.0
64.20057293010763,-64.02057293010762,64.20057293010763,0.0018,0.0,0.0,2.185098808617014,10.0,0.07418797060935463,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,709.0
64.27466503384149,-64.09466503384148,64.27466503384149,0.0018,0.0,0.0,2.176079922781473,10.0,0.07409210373385743,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,710.0
64.34866085175987,-64.16866085175987,64.34866085175987,0.0018,0.0,0.0,2.167072660719402,10.0,0.07399581791839221,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,711.0
64.42255996063113,-64.24255996063113,64.42255996063113,0.0018,0.0,0.0,2.158077188484708,10.0,0.0738991088712604,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,712.0
64.49636193646826,-64.31636193646825,64.49636193646826,0.0018,0.0,0.0,2.149093506077391,10.0,0.07380197583713272,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,713.0
64.57006635274185,-64.39006635274184,64.57006635274185,0.0018,0.0,0.0,2.1401217795513574,10.0,0.07370441627358085,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,714.0
64.6436727821793,-64.46367278217929,64.6436727821793,0.0018,0.0,0.0,2.1311620089066077,10.0,0.0736064294374499,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,715.0
64.71718079495768,-64.53718079495768,64.71718079495768,0.0018,0.0,0.0,2.1222141941431416,10.0,0.07350801277838917,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,716.0
64.79058995868431,-64.6105899586843,64.79058995868431,0.0018,0.0,0.0,2.113278335260959,10.0,0.07340916372662913,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,717.0
64.86389983837711,-64.6838998383771,64.86389983837711,0.0018,0.0,0.0,2.104354598313967,10.0,0.07330987969280064,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,718.0
64.93710999830579,-64.75710999830578,64.93710999830579,0.0018,0.0,0.0,2.0954429833021653,10.0,0.07321015992868314,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,719.0
65.01022000014314,-64.83022000014313,65.01022000014314,0.0018,0.0,0.0,2.0865436562794604,10.0,0.07311000183735013,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,720.0
65.08322940482779,-64.90322940482778,65.08322940482779,0.0018,0.0,0.0,2.0776564511919458,10.0,0.07300940468466145,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,721.0
